transaction_id,account_id,timestamp,amount,transaction_type,merchant_category,channel,home_country,transaction_country,is_international,beneficiary_age_days,new_beneficiary_flag,failed_login_count,device_change_flag,ip_risk_score,account_balance_before,account_balance_after,amount_to_balance_ratio,kyc_risk_band,fraud_label
2368,A1005,2026-01-14 09:29:00,3934.52,IMPS,pharmacy,mobile_app,India,India,0,1,0,0,0,0.043,60304.36,56369.84,0.0652,Low,0
54,A1006,2026-01-01 05:27:00,3377.9,UPI,pharmacy,web_banking,India,India,0,173,0,0,0,0.296,147068.68,143690.78,0.023,Low,0
191,A1006,2026-01-01 22:08:00,7507.89,NEFT,food,web_banking,India,India,0,53,0,1,0,0.238,154824.01,147316.11,0.0485,Low,0
232,A1006,2026-01-02 09:42:00,4530.34,UPI,shopping,web_banking,India,India,0,56,0,0,0,0.017,136319.08,131788.74,0.0332,Low,0
319,A1006,2026-01-02 14:05:00,2960.68,IMPS,shopping,web_banking,India,India,0,69,0,1,0,0.262,116676.93,113716.25,0.0254,Low,0
358,A1006,2026-01-04 01:57:00,7815.57,CARD_NOT_PRESENT,electronics,web_banking,India,India,0,181,0,1,0,0.3,179364.08,171548.51,0.0436,Low,0
493,A1006,2026-01-04 11:38:00,13756.41,UPI,shopping,web_banking,India,Singapore,1,0,1,7,1,0.696,126621.23,112864.83,0.1086,Low,1
552,A1006,2026-01-04 11:58:00,2401.76,POS,food,web_banking,India,India,0,51,0,0,0,0.302,139146.14,136744.37,0.0173,Low,0
717,A1006,2026-01-04 22:58:00,14115.14,CARD_NOT_PRESENT,travel,web_banking,India,India,0,1,1,6,1,0.792,126340.55,112225.41,0.1117,Low,1
752,A1006,2026-01-05 10:01:00,4128.59,POS,shopping,web_banking,India,India,0,7,0,0,0,0.304,143705.31,139576.72,0.0287,Low,0
775,A1006,2026-01-05 17:41:00,3892.72,CARD_NOT_PRESENT,fuel,web_banking,India,India,0,476,0,0,0,0.107,147823.61,143930.89,0.0263,Low,0
838,A1006,2026-01-06 02:34:00,4343.83,POS,food,web_banking,India,India,0,59,0,2,0,0.284,142059.62,137715.79,0.0306,Low,0
894,A1006,2026-01-06 21:57:00,833.44,POS,grocery,web_banking,India,India,0,65,0,0,0,0.3,143457.17,142623.72,0.0058,Low,0
952,A1006,2026-01-07 04:03:00,6213.27,IMPS,shopping,web_banking,India,India,0,300,0,0,0,0.303,136608.47,130395.2,0.0455,Low,0
994,A1006,2026-01-07 04:42:00,568.37,NEFT,food,web_banking,India,India,0,41,0,0,0,0.2,130210.35,129641.97,0.0044,Low,0
1095,A1006,2026-01-07 18:20:00,2287.35,ATM,entertainment,web_banking,India,India,0,258,0,0,0,0.098,117842.13,115554.79,0.0194,Low,0
1119,A1006,2026-01-08 03:38:00,4041.12,UPI,electronics,web_banking,India,India,0,11,0,0,0,0.332,124405.12,120364.0,0.0325,Low,0
1162,A1006,2026-01-08 05:19:00,5651.67,CARD_NOT_PRESENT,fuel,mobile_app,India,Singapore,1,3,1,0,0,0.265,129319.18,123667.52,0.0437,Low,0
1442,A1006,2026-01-08 05:52:00,7757.75,UPI,fuel,web_banking,India,India,0,36,0,1,0,0.023,150534.65,142776.91,0.0515,Low,0
1787,A1006,2026-01-09 08:10:00,5153.36,NEFT,electronics,web_banking,India,India,0,145,0,0,0,0.032,145862.45,140709.08,0.0353,Low,0
1870,A1006,2026-01-09 09:53:00,5585.61,CARD_NOT_PRESENT,travel,web_banking,India,India,0,347,0,0,0,0.255,134795.14,129209.53,0.0414,Low,0
2045,A1006,2026-01-10 02:21:00,2704.33,ATM,travel,web_banking,India,India,0,71,0,0,0,0.144,138117.4,135413.07,0.0196,Low,0
2147,A1006,2026-01-10 19:23:00,4443.39,CARD_NOT_PRESENT,shopping,mobile_app,India,India,0,69,0,0,0,0.034,121812.03,117368.63,0.0365,Low,0
2190,A1006,2026-01-11 00:16:00,5171.22,IMPS,grocery,web_banking,India,India,0,686,0,0,0,0.228,140557.07,135385.85,0.0368,Low,0
2265,A1006,2026-01-12 06:19:00,3228.88,IMPS,food,web_banking,India,India,0,61,0,0,0,0.153,158341.73,155112.86,0.0204,Low,0
2272,A1006,2026-01-13 11:31:00,710.88,NEFT,grocery,web_banking,India,India,0,167,0,0,0,0.235,117306.81,116595.93,0.0061,Low,0
2320,A1006,2026-01-13 17:21:00,4409.88,ATM,grocery,web_banking,India,India,0,116,0,0,0,0.196,176364.08,171954.2,0.025,Low,0
2329,A1006,2026-01-14 05:05:00,6651.04,NEFT,shopping,web_banking,India,India,0,57,0,1,0,0.32,134342.2,127691.16,0.0495,Low,0
2402,A1006,2026-01-14 05:17:00,5504.53,CARD_NOT_PRESENT,electronics,web_banking,India,India,0,43,0,0,0,0.295,139583.64,134079.11,0.0394,Low,0
2412,A1006,2026-01-15 02:22:00,9343.21,POS,electronics,web_banking,India,India,0,296,0,0,0,0.297,152977.28,143634.07,0.0611,Low,0
69,A1007,2026-01-01 01:58:00,3253.23,CARD_NOT_PRESENT,food,mobile_app,India,India,0,268,0,0,0,0.067,63097.7,59844.47,0.0516,Medium,0
226,A1007,2026-01-01 02:33:00,5666.85,CARD_NOT_PRESENT,entertainment,web_banking,India,India,0,6,1,0,0,0.247,69948.82,64281.97,0.081,Medium,0
388,A1007,2026-01-01 04:26:00,5063.62,ATM,grocery,web_banking,India,India,0,70,0,0,0,0.2,78058.3,72994.69,0.0649,Medium,0
491,A1007,2026-01-01 10:12:00,3220.97,UPI,grocery,ATM,India,India,0,373,0,0,0,0.28,67188.33,63967.36,0.0479,Medium,0
523,A1007,2026-01-01 11:40:00,2416.11,POS,grocery,web_banking,India,India,0,42,0,0,0,0.009,47429.51,45013.39,0.0509,Medium,0
583,A1007,2026-01-02 17:10:00,3901.44,CARD_NOT_PRESENT,entertainment,web_banking,India,UK,1,310,0,0,1,0.108,70854.21,66952.77,0.0551,Medium,0
768,A1007,2026-01-02 17:38:00,2274.02,CARD_NOT_PRESENT,electronics,web_banking,India,India,0,102,0,1,0,0.242,63322.15,61048.13,0.0359,Medium,0
816,A1007,2026-01-03 01:39:00,4840.59,IMPS,pharmacy,web_banking,India,India,0,105,0,0,0,0.233,41828.05,36987.46,0.1157,Medium,0
907,A1007,2026-01-03 05:44:00,3110.07,POS,pharmacy,POS_terminal,India,India,0,2,0,0,1,0.07,44295.78,41185.71,0.0702,Medium,0
979,A1007,2026-01-03 14:00:00,4614.08,ATM,electronics,web_banking,India,India,0,112,0,0,0,0.029,15252.8,10638.72,0.3025,Medium,0
1051,A1007,2026-01-03 14:12:00,4035.75,IMPS,fuel,web_banking,India,India,0,29,0,0,0,0.17,72621.73,68585.98,0.0556,Medium,0
1132,A1007,2026-01-03 23:48:00,4515.14,CARD_NOT_PRESENT,electronics,web_banking,India,India,0,404,0,0,0,0.012,65034.28,60519.14,0.0694,Medium,0
1210,A1007,2026-01-04 19:33:00,3815.41,NEFT,shopping,web_banking,India,India,0,184,0,1,0,0.189,32579.1,28763.69,0.1171,Medium,0
1280,A1007,2026-01-06 00:04:00,11022.83,UPI,travel,web_banking,India,India,0,1,1,5,1,0.814,81022.98,70000.15,0.136,Medium,1
1288,A1007,2026-01-06 13:25:00,4890.63,UPI,electronics,ATM,India,India,0,270,0,0,0,0.051,48915.55,44024.91,0.1,Medium,0
1486,A1007,2026-01-07 06:01:00,4613.48,IMPS,shopping,web_banking,India,India,0,12,0,0,0,0.166,66652.5,62039.02,0.0692,Medium,0
1502,A1007,2026-01-07 08:25:00,4551.03,IMPS,fuel,web_banking,India,India,0,10,0,2,0,0.025,63257.4,58706.37,0.0719,Medium,0
1520,A1007,2026-01-07 10:50:00,3846.43,POS,grocery,web_banking,India,India,0,136,0,0,0,0.224,52182.59,48336.16,0.0737,Medium,0
1540,A1007,2026-01-07 13:10:00,4822.91,UPI,food,web_banking,India,India,0,52,0,0,0,0.139,77374.98,72552.07,0.0623,Medium,0
1635,A1007,2026-01-08 20:20:00,5330.71,UPI,food,web_banking,India,India,0,78,0,0,1,0.171,79124.52,73793.81,0.0674,Medium,0
1645,A1007,2026-01-09 06:36:00,977.52,NEFT,grocery,web_banking,India,Singapore,1,128,0,0,1,0.269,61381.06,60403.54,0.0159,Medium,0
1697,A1007,2026-01-09 12:52:00,4646.09,UPI,food,web_banking,India,India,0,151,0,0,0,0.006,44316.06,39669.96,0.1048,Medium,0
1714,A1007,2026-01-10 15:09:00,4114.46,IMPS,electronics,web_banking,India,India,0,109,0,0,1,0.084,69702.07,65587.61,0.059,Medium,0
1956,A1007,2026-01-10 23:14:00,3432.77,CARD_NOT_PRESENT,entertainment,web_banking,India,India,0,126,0,0,0,0.041,38026.54,34593.77,0.0903,Medium,0
2029,A1007,2026-01-11 05:18:00,8544.04,CARD_NOT_PRESENT,travel,web_banking,India,UK,1,55,0,0,0,0.927,68549.24,60005.2,0.1246,Medium,1
2155,A1007,2026-01-11 07:56:00,5089.71,CARD_NOT_PRESENT,shopping,web_banking,India,India,0,17,0,0,0,0.102,57632.19,52542.48,0.0883,Medium,0
2218,A1007,2026-01-11 17:52:00,5263.02,ATM,travel,mobile_app,India,India,0,25,0,0,0,0.285,71551.99,66288.96,0.0736,Medium,0
2408,A1007,2026-01-11 22:31:00,3471.43,UPI,grocery,web_banking,India,India,0,381,0,0,0,0.201,83141.84,79670.42,0.0418,Medium,0
2414,A1007,2026-01-12 11:55:00,14586.2,CARD_NOT_PRESENT,shopping,web_banking,India,Singapore,1,1,1,7,1,0.66,80527.45,65941.25,0.1811,Medium,1
2460,A1007,2026-01-12 15:44:00,4326.65,IMPS,fuel,web_banking,India,India,0,470,0,0,0,0.132,65909.27,61582.62,0.0656,Medium,0
2471,A1007,2026-01-12 22:27:00,3277.98,POS,electronics,ATM,India,India,0,0,0,0,0,0.335,86288.11,83010.12,0.038,Medium,0
159,A1008,2026-01-01 06:49:00,9797.4,NEFT,travel,mobile_app,India,India,0,64,0,0,0,0.325,177897.13,168099.73,0.0551,Medium,0
236,A1008,2026-01-01 09:33:00,9781.88,NEFT,fuel,mobile_app,India,India,0,226,0,0,0,0.026,171503.04,161721.16,0.057,Medium,0
247,A1008,2026-01-01 20:32:00,17275.67,POS,food,POS_terminal,India,UAE,1,40,1,0,1,0.735,130870.08,113594.4,0.132,Medium,1
250,A1008,2026-01-01 21:22:00,9173.54,UPI,food,mobile_app,India,India,0,130,0,0,1,0.311,148748.29,139574.76,0.0617,Medium,0
271,A1008,2026-01-02 11:00:00,9690.85,POS,travel,mobile_app,India,India,0,75,0,1,0,0.011,140699.97,131009.13,0.0689,Medium,0
842,A1008,2026-01-03 00:54:00,10557.84,NEFT,shopping,mobile_app,India,India,0,11,0,0,0,0.343,119440.83,108882.99,0.0884,Medium,0
850,A1008,2026-01-04 03:54:00,9539.53,ATM,food,mobile_app,India,India,0,45,0,0,0,0.146,145586.65,136047.12,0.0655,Medium,0
878,A1008,2026-01-04 07:36:00,9600.39,NEFT,food,mobile_app,India,India,0,564,0,0,0,0.004,148928.16,139327.77,0.0645,Medium,0
1154,A1008,2026-01-05 13:35:00,9433.94,NEFT,fuel,POS_terminal,India,India,0,175,0,0,0,0.312,143319.96,133886.02,0.0658,Medium,0
1199,A1008,2026-01-05 23:14:00,8627.83,CARD_NOT_PRESENT,pharmacy,mobile_app,India,Singapore,1,142,0,0,0,0.158,129934.02,121306.19,0.0664,Medium,0
1321,A1008,2026-01-06 02:37:00,8635.54,ATM,pharmacy,mobile_app,India,India,0,363,0,0,0,0.036,162895.85,154260.31,0.053,Medium,0
1359,A1008,2026-01-06 15:40:00,7098.59,NEFT,fuel,mobile_app,India,India,0,299,0,2,0,0.244,133708.6,126610.01,0.0531,Medium,0
1382,A1008,2026-01-07 23:25:00,8883.44,UPI,entertainment,mobile_app,India,India,0,30,0,0,0,0.109,146201.67,137318.23,0.0608,Medium,0
1423,A1008,2026-01-08 08:15:00,9707.39,CARD_NOT_PRESENT,fuel,POS_terminal,India,India,0,94,0,0,0,0.184,144617.64,134910.25,0.0671,Medium,0
1477,A1008,2026-01-09 03:04:00,25172.91,CARD_NOT_PRESENT,travel,web_banking,India,Singapore,1,142,0,0,1,0.693,144652.22,119479.31,0.174,Medium,1
1489,A1008,2026-01-09 03:22:00,10125.28,IMPS,grocery,mobile_app,India,India,0,21,0,0,0,0.131,158249.17,148123.89,0.064,Medium,0
1529,A1008,2026-01-09 10:40:00,9147.04,POS,shopping,mobile_app,India,India,0,97,0,0,0,0.194,148609.71,139462.66,0.0616,Medium,0
1547,A1008,2026-01-09 12:03:00,9344.6,NEFT,food,mobile_app,India,India,0,14,0,0,0,0.305,154802.46,145457.87,0.0604,Medium,0
1589,A1008,2026-01-10 03:32:00,9735.75,ATM,shopping,mobile_app,India,India,0,108,0,0,0,0.227,142909.58,133173.83,0.0681,Medium,0
1780,A1008,2026-01-10 16:00:00,9933.17,NEFT,travel,mobile_app,India,India,0,43,0,0,0,0.037,165156.69,155223.52,0.0601,Medium,0
1798,A1008,2026-01-11 04:25:00,9165.13,IMPS,pharmacy,mobile_app,India,India,0,79,0,0,0,0.137,150678.04,141512.91,0.0608,Medium,0
1939,A1008,2026-01-12 11:56:00,10141.35,UPI,grocery,mobile_app,India,India,0,38,0,0,0,0.079,177375.99,167234.64,0.0572,Medium,0
2021,A1008,2026-01-12 14:50:00,9312.91,CARD_NOT_PRESENT,fuel,POS_terminal,India,India,0,203,0,0,0,0.288,174933.64,165620.73,0.0532,Medium,0
2022,A1008,2026-01-12 21:13:00,9101.44,ATM,entertainment,web_banking,India,India,0,135,0,0,0,0.198,143279.77,134178.34,0.0635,Medium,0
2098,A1008,2026-01-13 00:11:00,9382.7,NEFT,travel,mobile_app,India,India,0,296,0,0,0,0.291,155995.2,146612.5,0.0601,Medium,0
2161,A1008,2026-01-13 06:03:00,9563.95,ATM,grocery,mobile_app,India,India,0,20,0,0,0,0.082,134031.9,124467.95,0.0714,Medium,0
2301,A1008,2026-01-13 19:52:00,9369.77,CARD_NOT_PRESENT,fuel,ATM,India,India,0,220,0,0,0,0.347,157063.11,147693.35,0.0597,Medium,0
165,A1009,2026-01-01 01:14:00,25514.71,UPI,shopping,web_banking,India,UAE,1,0,1,7,1,0.803,152727.43,127212.72,0.1671,Low,1
224,A1009,2026-01-01 17:06:00,7249.41,UPI,grocery,web_banking,India,India,0,134,0,0,0,0.034,177324.59,170075.18,0.0409,Low,0
458,A1009,2026-01-01 23:54:00,6872.38,POS,grocery,web_banking,India,India,0,552,0,1,0,0.014,184621.9,177749.52,0.0372,Low,0
495,A1009,2026-01-02 02:30:00,6928.15,IMPS,grocery,POS_terminal,India,India,0,27,0,0,0,0.31,179362.69,172434.54,0.0386,Low,0
621,A1009,2026-01-03 00:47:00,6991.89,POS,grocery,web_banking,India,India,0,43,0,1,0,0.266,140831.66,133839.77,0.0496,Low,0
666,A1009,2026-01-03 07:54:00,13061.5,POS,food,ATM,India,India,0,17,1,0,1,0.749,157079.46,144017.96,0.0832,Low,1
685,A1009,2026-01-03 11:17:00,6919.95,IMPS,food,mobile_app,India,India,0,323,0,0,0,0.133,159401.85,152481.9,0.0434,Low,0
743,A1009,2026-01-03 20:29:00,6909.43,ATM,electronics,web_banking,India,India,0,27,0,0,0,0.14,195392.5,188483.07,0.0354,Low,0
756,A1009,2026-01-04 01:10:00,7569.27,CARD_NOT_PRESENT,travel,web_banking,India,India,0,53,0,1,0,0.349,155279.21,147709.94,0.0487,Low,0
812,A1009,2026-01-04 09:05:00,13252.73,POS,electronics,POS_terminal,India,UAE,1,13,1,0,1,0.527,162338.5,149085.78,0.0816,Low,1
830,A1009,2026-01-04 09:29:00,7037.71,NEFT,entertainment,web_banking,India,India,0,90,0,0,0,0.284,147769.46,140731.74,0.0476,Low,0
1052,A1009,2026-01-04 19:44:00,7246.16,UPI,food,mobile_app,India,India,0,329,0,1,1,0.303,166953.44,159707.28,0.0434,Low,0
1122,A1009,2026-01-04 21:32:00,6983.57,POS,grocery,web_banking,India,India,0,110,0,0,0,0.084,176729.98,169746.41,0.0395,Low,0
1152,A1009,2026-01-06 10:20:00,6958.45,IMPS,fuel,ATM,India,UK,1,43,0,0,0,0.185,157822.31,150863.86,0.0441,Low,0
1310,A1009,2026-01-07 02:25:00,7163.91,CARD_NOT_PRESENT,pharmacy,web_banking,India,India,0,32,0,1,1,0.069,163363.35,156199.44,0.0439,Low,0
1406,A1009,2026-01-07 04:33:00,7455.04,UPI,grocery,web_banking,India,India,0,42,0,0,0,0.111,172679.96,165224.93,0.0432,Low,0
1555,A1009,2026-01-07 20:52:00,7035.16,NEFT,food,web_banking,India,India,0,102,0,0,0,0.183,181622.77,174587.61,0.0387,Low,0
1594,A1009,2026-01-08 21:43:00,7257.42,CARD_NOT_PRESENT,food,web_banking,India,India,0,42,0,0,0,0.118,157117.76,149860.34,0.0462,Low,0
1742,A1009,2026-01-09 13:13:00,6973.86,IMPS,electronics,web_banking,India,India,0,658,0,0,0,0.302,158693.31,151719.44,0.0439,Low,0
1808,A1009,2026-01-10 00:55:00,6805.35,NEFT,electronics,web_banking,India,India,0,331,0,1,0,0.061,159764.03,152958.68,0.0426,Low,0
1832,A1009,2026-01-10 01:44:00,7125.93,IMPS,electronics,POS_terminal,India,India,0,103,0,1,0,0.043,173986.64,166860.7,0.041,Low,0
1858,A1009,2026-01-10 05:33:00,7138.61,UPI,food,web_banking,India,India,0,19,0,0,0,0.232,167902.2,160763.6,0.0425,Low,0
1982,A1009,2026-01-10 11:21:00,6655.41,IMPS,travel,web_banking,India,India,0,108,0,0,0,0.331,175824.75,169169.34,0.0379,Low,0
1999,A1009,2026-01-10 15:14:00,6763.88,POS,food,web_banking,India,India,0,292,0,0,0,0.337,148147.87,141383.99,0.0457,Low,0
2009,A1009,2026-01-11 02:24:00,12559.52,CARD_NOT_PRESENT,electronics,ATM,India,UAE,1,27,1,0,1,0.493,151511.95,138952.43,0.0829,Low,1
2037,A1009,2026-01-12 03:49:00,7035.46,UPI,pharmacy,web_banking,India,India,0,65,0,0,0,0.163,162225.05,155189.59,0.0434,Low,0
2235,A1009,2026-01-12 20:56:00,7567.66,IMPS,shopping,POS_terminal,India,India,0,134,0,0,0,0.165,162452.47,154884.81,0.0466,Low,0
2244,A1009,2026-01-13 01:56:00,6969.69,CARD_NOT_PRESENT,electronics,ATM,India,UK,1,17,0,0,0,0.104,160584.89,153615.2,0.0434,Low,0
2303,A1009,2026-01-13 06:47:00,7038.8,POS,electronics,mobile_app,India,India,0,10,0,0,0,0.072,153196.77,146157.97,0.0459,Low,0
51,A1010,2026-01-01 02:13:00,2336.14,UPI,grocery,ATM,India,India,0,160,0,0,0,0.246,198733.08,196396.93,0.0118,Low,0
190,A1010,2026-01-01 03:30:00,2442.48,IMPS,food,web_banking,India,India,0,675,0,0,0,0.227,214922.07,212479.59,0.0114,Low,0
263,A1010,2026-01-01 14:29:00,2299.07,POS,travel,ATM,India,India,0,344,0,0,0,0.171,191700.1,189401.03,0.012,Low,0
389,A1010,2026-01-01 23:22:00,1868.47,UPI,travel,web_banking,India,India,0,66,0,0,0,0.007,182444.22,180575.75,0.0102,Low,0
757,A1010,2026-01-02 06:33:00,2081.41,IMPS,grocery,web_banking,India,India,0,99,0,0,0,0.339,176245.14,174163.73,0.0118,Low,0
954,A1010,2026-01-02 16:05:00,1978.18,UPI,entertainment,web_banking,India,India,0,82,0,0,0,0.281,185477.02,183498.84,0.0107,Low,0
1101,A1010,2026-01-02 17:23:00,1926.39,UPI,fuel,web_banking,India,India,0,252,0,0,1,0.305,197581.04,195654.65,0.0097,Low,0
1231,A1010,2026-01-03 06:04:00,2305.09,NEFT,entertainment,web_banking,India,India,0,255,0,0,1,0.192,214953.42,212648.33,0.0107,Low,0
1242,A1010,2026-01-04 07:08:00,2124.43,UPI,fuel,web_banking,India,India,0,64,0,0,0,0.024,190726.35,188601.92,0.0111,Low,0
1243,A1010,2026-01-04 13:46:00,2171.66,POS,entertainment,web_banking,India,India,0,21,0,0,0,0.131,193739.11,191567.45,0.0112,Low,0
1401,A1010,2026-01-04 16:27:00,2198.15,UPI,entertainment,POS_terminal,India,India,0,807,0,0,0,0.14,178326.93,176128.77,0.0123,Low,0
1444,A1010,2026-01-05 06:09:00,2306.81,CARD_NOT_PRESENT,shopping,web_banking,India,India,0,247,0,0,0,0.151,195370.78,193063.97,0.0118,Low,0
1466,A1010,2026-01-05 14:11:00,2233.4,ATM,pharmacy,web_banking,India,India,0,60,0,0,0,0.114,196893.75,194660.35,0.0113,Low,0
1619,A1010,2026-01-05 14:31:00,6756.04,CARD_NOT_PRESENT,shopping,web_banking,India,UAE,1,9,0,0,1,0.596,190619.62,183863.58,0.0354,Low,1
1657,A1010,2026-01-05 20:25:00,1839.63,IMPS,travel,web_banking,India,India,0,58,0,0,0,0.01,186192.28,184352.65,0.0099,Low,0
1722,A1010,2026-01-05 22:29:00,2048.9,CARD_NOT_PRESENT,entertainment,web_banking,India,India,0,1,0,0,1,0.315,202080.44,200031.54,0.0101,Low,0
1750,A1010,2026-01-06 03:01:00,2133.23,NEFT,travel,web_banking,India,India,0,44,0,0,0,0.268,188091.29,185958.06,0.0113,Low,0
1902,A1010,2026-01-06 10:01:00,2204.8,CARD_NOT_PRESENT,entertainment,web_banking,India,India,0,101,0,0,0,0.256,189103.52,186898.72,0.0117,Low,0
1917,A1010,2026-01-06 19:23:00,2015.02,NEFT,grocery,web_banking,India,India,0,312,0,1,0,0.018,185388.03,183373.01,0.0109,Low,0
1933,A1010,2026-01-08 04:47:00,1924.56,CARD_NOT_PRESENT,pharmacy,ATM,India,India,0,241,0,1,0,0.07,176684.45,174759.89,0.0109,Low,0
2090,A1010,2026-01-08 04:59:00,1899.06,ATM,pharmacy,ATM,India,India,0,332,0,0,0,0.229,188810.93,186911.87,0.0101,Low,0
2142,A1010,2026-01-08 13:38:00,2071.93,IMPS,electronics,web_banking,India,India,0,227,0,0,0,0.016,164054.67,161982.73,0.0126,Low,0
2232,A1010,2026-01-08 18:15:00,2119.19,UPI,fuel,web_banking,India,India,0,52,0,0,0,0.25,169585.43,167466.24,0.0125,Low,0
2286,A1010,2026-01-08 21:09:00,2234.71,NEFT,travel,web_banking,India,India,0,411,0,0,0,0.281,202240.81,200006.1,0.011,Low,0
14,A1011,2026-01-01 07:04:00,35672.29,CARD_NOT_PRESENT,travel,web_banking,India,UK,1,238,0,0,0,0.701,263347.05,227674.76,0.1355,Low,1
91,A1011,2026-01-02 01:56:00,15907.26,NEFT,food,mobile_app,India,India,0,38,0,0,0,0.03,283818.23,267910.98,0.056,Low,0
107,A1011,2026-01-02 05:58:00,20474.94,UPI,food,mobile_app,India,UAE,1,13,1,2,1,0.856,272968.65,252493.71,0.075,Low,1
217,A1011,2026-01-02 13:26:00,15249.57,NEFT,entertainment,mobile_app,India,India,0,231,0,0,0,0.309,280728.07,265478.5,0.0543,Low,0
410,A1011,2026-01-02 13:52:00,9156.65,NEFT,entertainment,mobile_app,India,India,0,307,0,0,0,0.109,273411.08,264254.43,0.0335,Low,0
440,A1011,2026-01-02 15:20:00,8473.69,POS,travel,mobile_app,India,India,0,9,0,1,0,0.275,286747.37,278273.68,0.0296,Low,0
456,A1011,2026-01-03 08:25:00,12054.0,ATM,shopping,ATM,India,India,0,232,0,0,0,0.25,280638.87,268584.87,0.043,Low,0
522,A1011,2026-01-03 11:39:00,11732.42,ATM,fuel,ATM,India,India,0,331,0,0,0,0.279,245515.81,233783.4,0.0478,Low,0
590,A1011,2026-01-04 02:26:00,12143.16,POS,travel,mobile_app,India,India,0,2,1,0,0,0.202,274788.08,262644.92,0.0442,Low,0
691,A1011,2026-01-04 18:09:00,10317.46,POS,pharmacy,mobile_app,India,India,0,339,0,0,0,0.298,296069.57,285752.12,0.0348,Low,0
700,A1011,2026-01-05 04:42:00,12700.72,IMPS,grocery,mobile_app,India,India,0,209,0,0,0,0.106,295643.61,282942.9,0.043,Low,0
708,A1011,2026-01-05 17:15:00,54428.33,NEFT,shopping,mobile_app,India,India,0,1,1,0,1,0.632,306625.9,252197.57,0.1775,Low,1
727,A1011,2026-01-06 04:22:00,53678.53,UPI,shopping,web_banking,India,India,0,1,1,3,0,0.864,289072.43,235393.9,0.1857,Low,1
782,A1011,2026-01-06 06:22:00,9655.95,CARD_NOT_PRESENT,fuel,mobile_app,India,India,0,25,0,0,0,0.244,288271.26,278615.31,0.0335,Low,0
783,A1011,2026-01-06 08:04:00,15753.57,NEFT,electronics,web_banking,India,UK,1,85,0,0,0,0.287,275638.23,259884.67,0.0572,Low,0
955,A1011,2026-01-06 12:36:00,10433.63,ATM,fuel,mobile_app,India,India,0,29,0,0,0,0.193,298559.11,288125.48,0.0349,Low,0
999,A1011,2026-01-06 15:03:00,8457.59,UPI,pharmacy,mobile_app,India,India,0,158,0,0,1,0.111,285986.57,277528.99,0.0296,Low,0
1364,A1011,2026-01-06 17:31:00,10103.04,POS,pharmacy,mobile_app,India,India,0,6,1,0,1,0.343,308601.26,298498.22,0.0327,Low,0
1431,A1011,2026-01-06 17:35:00,9789.77,CARD_NOT_PRESENT,food,mobile_app,India,India,0,275,0,0,0,0.015,282990.46,273200.69,0.0346,Low,0
1498,A1011,2026-01-08 07:28:00,9891.63,NEFT,fuel,mobile_app,India,India,0,10,0,0,0,0.088,297340.94,287449.32,0.0333,Low,0
1554,A1011,2026-01-08 09:27:00,11584.4,POS,entertainment,mobile_app,India,India,0,8,0,0,0,0.148,283353.15,271768.74,0.0409,Low,0
1650,A1011,2026-01-08 12:29:00,13475.76,NEFT,fuel,mobile_app,India,India,0,217,0,0,0,0.279,314210.4,300734.64,0.0429,Low,0
1678,A1011,2026-01-08 17:57:00,13675.19,CARD_NOT_PRESENT,shopping,mobile_app,India,India,0,67,0,1,1,0.238,281249.63,267574.44,0.0486,Low,0
1706,A1011,2026-01-09 06:25:00,16023.44,CARD_NOT_PRESENT,fuel,mobile_app,India,India,0,123,0,0,0,0.315,264437.53,248414.1,0.0606,Low,0
1732,A1011,2026-01-09 18:17:00,9977.66,IMPS,shopping,mobile_app,India,India,0,177,0,0,0,0.224,286452.57,276474.92,0.0348,Low,0
1733,A1011,2026-01-09 23:53:00,16108.14,NEFT,pharmacy,ATM,India,India,0,19,0,0,0,0.16,294457.52,278349.38,0.0547,Low,0
1759,A1011,2026-01-10 11:41:00,13333.11,ATM,entertainment,mobile_app,India,India,0,127,0,0,0,0.272,295413.92,282080.81,0.0451,Low,0
1834,A1011,2026-01-10 13:40:00,9712.07,UPI,entertainment,mobile_app,India,India,0,46,0,0,0,0.013,306956.83,297244.76,0.0316,Low,0
1929,A1011,2026-01-10 20:08:00,12400.99,NEFT,entertainment,mobile_app,India,India,0,256,0,0,0,0.03,303475.19,291074.21,0.0409,Low,0
2007,A1011,2026-01-11 02:17:00,8466.15,UPI,shopping,mobile_app,India,India,0,308,0,0,1,0.243,284892.38,276426.23,0.0297,Low,0
2036,A1011,2026-01-11 21:18:00,15034.49,CARD_NOT_PRESENT,grocery,mobile_app,India,India,0,56,0,0,0,0.314,288671.51,273637.02,0.0521,Low,0
2050,A1011,2026-01-12 05:43:00,9090.08,ATM,pharmacy,mobile_app,India,India,0,120,0,0,0,0.19,308332.26,299242.17,0.0295,Low,0
2103,A1011,2026-01-12 13:18:00,8784.66,POS,pharmacy,mobile_app,India,India,0,323,0,1,0,0.221,311945.36,303160.7,0.0282,Low,0
2114,A1011,2026-01-12 14:36:00,14950.33,POS,grocery,mobile_app,India,India,0,29,0,0,0,0.301,292901.58,277951.25,0.051,Low,0
2128,A1011,2026-01-13 04:43:00,12124.68,NEFT,electronics,mobile_app,India,India,0,16,0,0,0,0.11,254752.83,242628.15,0.0476,Low,0
